Rosen_Code,Rosen_Name
"40130697111560","天神５１号線"
"40130697111561","天神５１号線"
"40130697111562","天神４４号線"
"40130697111572","博多駅前５８号線"
"40130697111575","天神１号線"
"40130697111579","天神４４号線"
"40130697111590","天神１号線"
"40130697111591","天神３号線"
"40130697111592","天神２号線"
"40130697111596","天神４４号線"
"40130697111604","天神１５７８号線"
"40130697111605","天神３号線"
"40130697111606","天神２号線"
"40130697111607","天神５号線"
"40130697111611","天神４２号線"
"40130697111612","天神４４号線"
"40130697111619","天神３号線"
"40130697111620","天神４号線"
"40130697111622","天神４２号線"
"40130697111623","天神４２号線"
"40130697111637","天神３９号線"
"40130697111649","天神３９号線"
"40130697111663","天神３９号線"
"40130697111682","舞鶴薬院（中―１）線"
"40130697111683","舞鶴薬院（中―１）線"
"40130697111684","舞鶴７６８号線"
"40130697111703","舞鶴７６８号線"
"40130697111705","舞鶴薬院（中―１）線"
"40130697111708","舞鶴薬院（中―１）線"
"40130697111727","舞鶴７６８号線"
"40130697111729","舞鶴薬院（中―１）線"
"40130697111758","舞鶴７６８号線"
"40130697111761","舞鶴薬院（中―１）線"
"40130697111790","舞鶴薬院（中―１）線"
"40130697111931","長浜１４４９号線"
"40130697111932","長浜１４４９号線"
"40130697111967","赤坂８２８号線"
"40130697111971","赤坂８２８号線"
"40130697111977","舞鶴港線"
"40130697111978","舞鶴港線"
"40130697111979","大手門７９２号線"
"40130697111980","舞鶴港線"
"40130697111981","舞鶴港線"
"40130697111982","舞鶴港線"
"40130697111983","港１４３９号線"
"40130697112012","赤坂８２８号線"
"40130697112013","赤坂８３６号線"
"40130697112028","赤坂８３５号線"
"40130697112029","赤坂８２６号線"
"40130697112035","赤坂８２６号線"
"40130697112037","赤坂８２８号線"
"40130697112038","舞鶴港線"
"40130697112039","大手門８０２号線"
"40130697112043","舞鶴港線"
"40130697112045","赤坂８３０号線"
"40130697112048","舞鶴港線"
"40130697112049","港１４３９号線"
"40130697112103","赤坂８３５号線"
"40130697112105","今泉７１９号線"
"40130697112107","舞鶴港線"
"40130697112110","大手門８０６号線"
"40130697112115","舞鶴港線・港１４２３号線"
"40130697112116","赤坂８２６号線"
"40130697112155","薬院６３４号線"
"40130697112156","薬院６３０号線"
"40130697112159","薬院７１３号線"
"40130697112162","今泉７１９号線"
"40130697112170","大手門８００号線"
"40130697112172","大手門８００号線"
"40130697112210","薬院６３３号線"
"40130697112211","薬院６３３号線"
"40130697112213","薬院７１３号線"
"40130697112215","今泉７１８号線"
"40130697112225","大手門８００号線"
"40130697112262","薬院７１３号線"
"40130697112305","薬院６３７号線"
"40130697112311","警固６６６号線"
"40130697112314","警固６６６号線"
"40130697112368","警固６６６号線"
"40130697112420","警固６６６号線"
"40130697112444","高宮２９４９号線"
"40130697112445","高宮２９４９号線"
"40130697112478","警固６６６号線"
"40130697112498","高宮２９４８号線"
"40130697112499","高宮２９４８号線"
"40130697112500","高宮２９４９号線"
"40130697112510","高宮長尾線"
"40130697112515","高宮長尾線"
"40130697112552","警固６６６号線"
"40130697112561","大楠平和（南ー１）線"
"40130697112581","高宮長尾線"
"40130697112601","薬院平尾線"
"40130697112606","薬院平尾線"
"40130697112683","薬院平尾線"
"40130697112698","薬院平尾線"
"40130697112717","塩原野間線"
"40130697112726","市崎２９１１号線"
"40130697112728","市崎２９１１号線"
"40130697112731","塩原野間線"
"40130697112758","薬院平尾線"
"40130697112793","荒戸１２１６号線"
"40130697112795","塩原野間線"
"40130697112805","市崎２９１１号線"
"40130697112808","市崎２９１１号線"
"40130697112809","市崎２９１１号線"
"40130697112816","塩原野間線"
"40130697112837","平尾３６２号線"
"40130697112861","荒戸１２１６号線"
"40130697112866","塩原野間線"
"40130697112937","荒戸１２１６号線"
"40130697112945","塩原野間線"
"40130697113084","塩原野間線"
"40130697113159","地行鳥飼七隈線"
"40130697113178","地行鳥飼七隈線"
"40130697113235","地行鳥飼七隈線"
"40130697113271","野間３０８９号線"
"40130697113281","野間３０８９号線"
"40130697113284","塩原野間線"
"40130697113300","博多駅鳥飼線"
"40130697113301","博多駅鳥飼線"
"40130697113302","塩原野間線"
"40130697113308","地行鳥飼七隈線"
"40130697113315","博多駅鳥飼線"
"40130697113348","野間３０９５号線"
"40130697113363","塩原野間線"
"40130697113364","塩原野間線"
"40130697113365","塩原野間線"
"40130697113379","地行鳥飼七隈線"
"40130697113385","博多駅鳥飼線"
"40130697113430","地行鳥飼七隈線"
"40130697113434","博多駅鳥飼線"
"40130697113492","博多駅鳥飼線"
"40130697113549","博多駅鳥飼線"
"40130697113553","博多駅鳥飼線"
"40130697113615","博多駅鳥飼線"
"40130697113666","向野３４９４号線"
"40130697113691","博多駅鳥飼線"
"40130697113748","向野３５０６号線・向野３４９４号線・向野２２７号線"
"40130697113754","曙１２３号線"
"40130697113755","曙１２３号線"
"40130697113775","博多駅鳥飼線"
"40130697113827","向野２２７号線"
"40130697113842","曙１２３号線"
"40130697113843","曙１２３号線"
"40130697113844","曙１２３号線"
"40130697113845","曙１２３号線"
"40130697113910","向野２２７号線"
"40130697113912","鳥飼３９号線"
"40130697113913","鳥飼２６号線"
"40130697113915","鳥飼３９号線"
"40130697113928","鳥飼３９号線"
"40130697113931","曙１２３号線"
"40130697113937","西新１９号線"
"40130697113939","西新１９号線"
"40130697113963","長丘皿山線"
"40130697113998","向野２２７号線"
"40130697114001","鳥飼４１号線"
"40130697114002","鳥飼２６号線"
"40130697114003","鳥飼２６号線"
"40130697114004","地行鳥飼七隈線"
"40130697114006","鳥飼３９号線"
"40130697114019","曙１２３号線"
"40130697114084","長丘皿山線"
"40130697114098","向野２２７号線"
"40130697114102","鳥飼４７号線"
"40130697114189","長丘皿山線"
"40130697114213","城西団地１６３号線"
"40130697114222","別府８２号線"
"40130697114297","長丘皿山線"
"40130697114327","城西団地１６２号線"
"40130697114334","別府８２号線"
"40130697114338","昭代１９７号線"
"40130697114342","昭代１９７号線"
"40130697114361","高取２５４号線"
"40130697114387","長丘皿山線"
"40130697114445","荒江１６９号線"
"40130697114461","昭代１９７号線"
"40130697114463","高取２４２号線"
"40130697114511","長丘皿山線"
"40130697114570","荒江１６９号線"
"40130697114668","長丘皿山線"
"40130697114731","長丘皿山線"
"40130697114733","長丘皿山線"
"40130697114851","長丘皿山線"
"40130697114852","長住樋井川線"
"40130697114854","長住樋井川線"
"40130697114965","長丘皿山線"
"40130697114970","長丘皿山線"
"40130697114971","長住樋井川線"
"40130697114972","長住樋井川線"
"40130697115090","長丘皿山線"
"40130697115095","長住樋井川線"
"40130697115099","西長住２６３５号線"
"40130697115104","長丘皿山線"
"40130697115204","輝国９３８号線"
"40130697115212","長丘皿山線"
"40130697115215","長住樋井川線"
"40130697115217","西長住２６３５号線"
"40130697115227","長丘皿山線"
"40130697115229","中尾１６７０号線"
"40130697115303","輝国９３８号線"
"40130697115307","輝国９５１号線・輝国９５６号線"
"40130697115318","長丘皿山線"
"40130697115320","長住樋井川線"
"40130697115322","西長住２６３５号線"
"40130697115336","長丘皿山線"
"40130697115352","西長住２６３４号線"
"40130697115366","長尾１２３３号線"
"40130697115368","長尾１２７９号線"
"40130697115413","博多駅鳥飼線・平尾別府線"
"40130697115424","柏原西山田線"
"40130697115430","長丘皿山線"
"40130697115432","長丘皿山線"
"40130697115466","長住樋井川線"
"40130697115467","長住樋井川線"
"40130697115469","長住樋井川線"
"40130697115477","西長住２６３４号線"
"40130697115490","長尾１２７９号線"
"40130697115555","屋形原１７５７号線"
"40130697115558","長丘皿山線"
"40130697115559","柏原西山田線"
"40130697115560","野多目屋形原線"
"40130697115576","長丘皿山線"
"40130697115597","長住樋井川線"
"40130697115687","柏原西山田線"
"40130697115690","屋形原１７５７号線"
"40130697115722","荒江七隈線"
"40130697115730","荒江七隈線"
"40130697115813","柏原西山田線"
"40130697115834","荒江七隈線"
"40130697115913","柏原西山田線"
"40130697115926","荒江七隈線"
"40130697116007","柏原西山田線"
"40130697116019","愛宕南２２５号線"
"40130697116023","荒江七隈線"
"40130697116083","柏原西山田線"
"40130697116084","柏原西山田線"
"40130697116100","愛宕南２２５号線"
"40130697116147","柏原西山田線"
"40130697116179","愛宕南２２５号線"
"40130697116227","柏原西山田線"
"40130697116267","姪の浜駅南線"
"40130697116283","樋井川１４０９号線"
"40130697116290","樋井川１４０９号線"
"40130697116330","桧原２２７８号線"
"40130697116344","桧原柏原２号線"
"40130697116383","姪浜小田部（西－１）線"
"40130697116385","姪の浜駅南線"
"40130697116386","姪浜駅南３８０９号線"
"40130697116397","樋井川１４０９号線"
"40130697116399","樋井川１４０９号線"
"40130697116409","樋井川１４０９号線"
"40130697116467","桧原柏原２号線"
"40130697116471","柏原２１１０号線"
"40130697116506","姪浜駅南３８０９号線"
"40130697116507","姪浜駅南３８０９号線"
"40130697116509","姪の浜駅南線"
"40130697116619","姪の浜駅南線"
"40130697116628","姪浜駅南３８０９号線"
"40130697116767","姪浜駅南３８０９号線"
"40130697116768","姪浜駅南３８０９号線"
"40130697117195","片江七隈線"
"40130697117196","片江七隈線"
"40130697117260","片江七隈線"
"40130697117263","東油山１５９１号線"
"40130697117301","横手７３０号線"
"40130697117350","横手７３０号線"
"40130697117412","横手７３０号線"
"40130697117476","横手７３０号線"
"40130697117488","下山門３５９号線、下山門３６０号線"
"40130697117530","駄ケ原東油山線"
"40130697117534","横手７３０号線"
"40130697117573","駄ケ原東油山線・駄ヶ原東油山（城－１）線"
"40130697117574","横手７３０号線"
"40130697117614","有田１２６４号線"
"40130697117615","有田１２６４号線"
"40130697117622","横手７３０号線"
"40130697117720","市道　伊尻９５５号線"
"40130697117721","井尻９５５号線"
"40130697117725","高木７６９号線"
"40130697117726","高木７６９号線"
"40130697117750","桧原２１６３号線"
