Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,Hankei,Kudari,Nobori,Kudari_Nobori,Mawari,Kudari_J11,Nobori_J11,Kudari_J12,Nobori_J12,Kudari_J13,Nobori_J13,Kudari_J21,Nobori_J21,Kudari_J22,Nobori_J22,Kudari_J23,Nobori_J23,Kudari_J31,Nobori_J31,Kudari_J32,Nobori_J32,Kudari_J33,Nobori_J33,Kudari_J4,Nobori_J4,Chisaki_Knj
1229797119000,10,6542020093,6542020094,0.0099999998,2,0.057999998,31.799999,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,富良野市泉
1229797123000,170,6442630039,6442630040,0.17,2,0.07,41.200001,2.75,2.75,0.0,0,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,富良野市字東山
1229797124000,11,6542020072,6542030658,0.011,2,0.029999999,10.6,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,富良野市字島ノ下１９３０
1230700001000,303,6341400449,6341401637,0.303,2,0.064000003,80.099998,3.51,3.51,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,登別市若山町３丁目
1230700003002,44,6341401600,6341401978,0.044,2,0.024,30.0,5.0,5.0,0.0,0,3,3,3,3,3,3,1,1,2,2,3,3,1,1,1,1,2,2,1,1,登別市若山町
1230700015000,442,6341510034,6341510040,0.442,2,0.050000001,100.0,3.0,3.0,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,登別市登別港町
1230700021000,384,6341510108,6341510112,0.384,2,0.068999998,70.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,登別市富浦町
1230701074000,331,6341510112,6341510103,0.331,2,0.075000003,65.099998,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,登別市富浦町
1230701075000,373,6341510039,6341510108,0.373,2,0.148,109.5,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,登別市登別本町３丁目
1230701259000,2670,6341400499,6341401981,2.6700001,2,0.054000001,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,登別市緑町３丁目
1230797101074,37,6341400427,6341400433,0.037,2,0.026000001,20.5,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,登別市若草町三丁目２５
1230797101088,199,6341400427,6341401112,0.199,2,0.02,5.0999999,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,登別市若草町五丁目３２
1230797148001,506,6341510204,6341510207,0.50599998,2,0.033,14.3,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,登別市字虎杖浜３８８
1230797148002,357,6341510207,6341510206,0.35699999,2,0.028000001,8.1000004,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,登別市登別東町一丁目２１
1231700027000,452,6441240221,6441240055,0.45199999,2,0.07,50.0,3.0,3.0,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,恵庭市白樺町１丁目１３
1231701116000,1916,6441241379,6441240171,1.916,2,0.011,14.0,3.0,3.0,0.0,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,恵庭市字中恵庭
1231797101000,289,6441230006,6441230005,0.289,2,0.052000001,28.4,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,恵庭市盤尻３３０
1231797108067,0,6441241089,6441241065,0.0,2,0.149,71.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,恵庭市黄金南１丁目３１３－３９
1231797108236,0,6441241137,6441241109,0.0,2,0.26699999,96.199997,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,恵庭市黄金南一丁目３１３
1231797108868,1399,6441350172,6441350008,1.399,2,0.071999997,31.799999,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,恵庭市林田８３－１５
1231797108869,81,6441350173,6441350172,0.081,2,0.085000001,78.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,恵庭市漁太１－２
1233700032000,2016,6341700027,6441000036,2.016,2,0.017999999,40.0,3.0,3.0,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市大滝区三階滝町
1233700102000,540,6340560159,6340570254,0.54000002,2,0.050000001,55.5,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市末永町
1233700102000,650,6340560043,6340560159,0.64999998,2,0.050000001,55.5,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市末永町３３
1233700108000,81,6341700024,6341700027,0.081,2,0.037,35.0,0.0,0.0,4.0,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,伊達市大滝区本郷町
1233700118000,3340,6340660041,634066F001,3.3399999,2,0.021,12.0,2.8399999,2.8399999,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,伊達市伊達市大平町
1233700123000,1330,6340470091,6340470020,1.33,2,0.046,45.5,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市南黄金町
1233700139000,297,6340570014,6340570256,0.29699999,2,0.048999999,32.0,2.5,2.5,0.0,1,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市末永町
1233700225000,335,6340470662,634047F010,0.33500001,2,0.050000001,56.0,3.3,3.3,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,伊達市北黄金町
1233701008000,810,6340470660,6340470662,0.81,2,0.039999999,35.0,3.2,3.2,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市北黄金町
1233701010000,655,634047F010,634047F011,0.65499997,2,0.033,23.700001,0.0,0.0,4.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,伊達市北黄金町
1233702030000,336,634057F001,6340570266,0.336,2,0.043000001,54.700001,2.95,2.95,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市伊達市南稀府町
1233797101005,234,6340470091,6340470591,0.234,2,0.054000001,30.6,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市北黄金町４９
1233797106001,20,6340560184,6340560014,0.02,2,0.072999999,50.099998,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市館山下町７４
1233797108013,322,6340560110,6340560101,0.322,2,0.059999999,26.1,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市山下町１７３
1233797108024,295,6340560101,6340560191,0.29499999,2,0.066,37.400002,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市山下町１２９
1233797115000,489,6340560179,6340560197,0.48899999,2,0.20900001,82.099998,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,伊達市長和町４５５
1233797130003,39,6340660139,6340660082,0.039000001,2,0.039000001,83.199997,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,伊達市有珠町９
1233797136011,184,6341700041,6341700031,0.184,2,0.052000001,32.200001,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,伊達市字上久保内
1234700203000,53,6441340901,6441340119,0.052999999,2,0.055,100.2,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,北広島市南の里
1234700413000,442,6441341206,6441340039,0.442,1,0.115,75.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,北広島市富ヶ岡４１９番地７
1331700058000,722,623937F003,623937F002,0.722,2,0.028000001,42.0,0.0,0.0,4.5,0,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,5,5,3,3,松前町字原口１５
1332700108000,150,6240220017,624022F001,0.15000001,2,0.12,100.0,3.5,3.5,0.0,0,3,3,3,3,3,3,1,1,3,3,3,3,1,1,2,2,3,3,1,1,福島町字千軒２２７－３
1332700108000,480,6240220017,624022F001,0.47999999,2,0.12,120.0,0.0,0.0,5.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,福島町字千軒２７１－１
1332700231000,210,6240110015,6240110022,0.20999999,2,0.075000003,50.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,福島町字館崎８８
1332700231000,750,6240110015,6240110022,0.75,2,0.018999999,4.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,福島町字館崎５５４－２
1333700005000,145,6240330052,6240330048,0.145,2,0.101,120.0,3.1700001,3.1700001,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,知内町知内町中ノ川
1333797101012,0,6240330009,6240330032,0.0,2,0.075000003,49.400002,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,知内町字元町
1333797101015,0,6240330034,6240330011,0.0,2,0.094999999,61.5,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,知内町字重内
1334700011000,32,6240440016,624043F001,0.032000002,2,0.017999999,25.0,0.0,0.0,4.6900001,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,木古内町木古内町泉沢
1334700042000,5,6240430059,6240430040,0.0049999999,2,0.029999999,70.0,0.0,0.0,4.9299998,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,木古内町木古内町木古内
1334700142000,15,624043F001,6240440019,0.015,2,0.048,40.0,3.6600001,3.6600001,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,木古内町木古内町泉沢
1334700155000,73,6240430036,6240430059,0.072999999,2,0.0099999998,12.0,0.0,0.0,3.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,木古内町木古内町木古内
1334797106000,0,6240430010,6240430064,0.0,2,0.023,12.7,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,木古内町字本町５３２
1334797109003,215,6240430043,6240430083,0.215,2,0.016000001,3.4000001,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,木古内町字本町４７７
1337700215000,1245,6240650186,6240650198,1.245,1,0.030999999,20.0,3.5,3.5,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,七飯町鳴川５丁目
1337700606000,45,624065F006,6240650399,0.045000002,2,0.022,20.0,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,七飯町字中島１４８－１１番地
1337700610000,762,6240650543,6240650566,0.76200002,1,0.097999997,60.0,3.05,3.05,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,七飯町大中山３丁目
1337770900000,870,6240650227,6240650877,0.87,2,0.052999999,68.099998,3.22,3.22,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,七飯町七飯町大川七丁目
1337790200000,616,624065F009,6240650513,0.616,2,0.115,145.5,0.0,0.0,5.1399999,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,七飯町七飯町中島
1337797109000,144,6240650971,6240650188,0.14399999,2,0.074000001,54.099998,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,七飯町字中野２２８
1337797131001,106,6240750047,6240750142,0.106,2,0.039000001,21.1,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,七飯町市渡３４２
1345701506000,200,634004F003,634004F002,0.2,2,0.121,90.0,0.0,0.0,4.0,0,3,3,5,5,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,森町字姫川１２０－８
1345702112000,0,6340140098,6340140018,0.0,2,0.1,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,森町字姫川１７１
1345702112000,600,6340140017,6340140098,0.60000002,2,0.1,100.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,森町字姫川
1345797103000,1717,6340040050,6340040035,1.717,2,0.044,14.2,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,森町字駒ヶ岳
1345797121000,524,6340150073,6340150004,0.52399999,2,0.061000001,31.6,3.25,3.25,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,森町字砂原西一丁目
1346700369000,232,6340320005,6340320004,0.23199999,2,0.013,15.0,2.75,2.75,0.0,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,八雲町末広町
1346713175000,918,6340220033,6340220002,0.91799998,2,0.059999999,40.0,2.75,2.75,0.0,0,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,八雲町大新
1346713175000,918,6340220002,6340220001,0.91799998,2,0.059999999,40.0,2.75,2.75,0.0,0,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,八雲町大新
1346733170000,317,6340220001,6340220081,0.317,2,0.059999999,75.0,3.1099999,3.1099999,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,八雲町大新
1346797102002,49,6339170009,6339170010,0.048999999,2,0.116,43.700001,4.5,4.5,0.0,0,3,3,3,3,3,3,1,1,2,2,3,3,1,1,1,1,2,2,1,1,八雲町熊石雲石町
1346797128000,0,6340420012,6340420013,0.0,2,0.035999998,24.9,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,八雲町黒岩
1347700003000,24,6340520012,6340630055,0.024,2,0.039000001,60.0,3.25,3.25,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,長万部町字長万部
1347797103014,25,6340620019,6340620020,0.025,2,0.028000001,30.0,3.75,3.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,長万部町字富野
1347797103045,1925,6340630077,6340630062,1.925,2,0.064999998,27.0,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,長万部町字共立
1347797105000,1262,6340520067,6340520027,1.262,2,0.044,19.5,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,3,3,3,3,長万部町字国縫
1347797110003,181,6340630026,6340630030,0.18099999,2,0.022,11.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,長万部町字長万部
1361700091000,280,6240610086,624061F002,0.28,2,0.12,160.0,3.5,3.5,0.0,0,1,1,3,3,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,江差町字柳崎町３２
1361700091000,644,624061F002,6240610065,0.64399999,2,0.1,30.0,0.0,0.0,5.0,0,5,5,5,5,5,5,3,3,3,3,5,5,3,3,3,3,3,3,3,3,江差町字田沢町５４２－１６
1361700094000,215,624061F002,624061F001,0.215,2,0.064999998,50.0,0.0,0.0,4.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,江差町字柳崎町５
1361700097000,0,6240610065,6240610063,0.0,2,0.050000001,50.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町字田沢町３５７
1361700112000,32,6240610049,6240610096,0.032000002,2,0.037,60.0,3.72,3.72,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,江差町中歌町
1361700114000,1100,624061F003,6240610108,1.1,2,0.1,22.0,0.0,0.0,3.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,江差町字泊町１１４５
1361700115000,46,6240610051,6240610057,0.046,2,0.012,18.0,3.1099999,3.1099999,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町愛宕町
1361700151001,109,6240610087,6240610039,0.109,1,0.029999999,50.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,江差町姥神町４５
1361700185000,30,6240610040,6240610025,0.029999999,2,0.029999999,18.0,3.5,3.5,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町字陣屋町３８５－３
1361700185000,34,6240610046,6240610040,0.034000002,2,0.059999999,80.0,3.5,3.5,0.0,0,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,江差町字円山２９２－１
1361700185000,308,6240610029,6240610046,0.308,2,0.059999999,70.0,3.5,3.5,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,江差町字円山２９９－１５
1361700194000,106,6240610021,6240610036,0.106,2,0.039999999,40.0,0.0,0.0,4.1999998,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,5,5,3,3,江差町字陣屋町５００
1361700208000,138,6240610030,6240610035,0.138,2,0.039999999,65.0,2.8699999,2.8800001,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町字陣屋町１３０
1361700208000,150,6240610092,6240610027,0.15000001,2,0.041999999,150.0,0.0,0.0,2.5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,江差町字南浜町３２６
1361700208000,2684,6240610177,6240510007,2.684,2,0.050999999,40.0,3.1199999,3.1300001,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町字椴川２３８－２
1361700212000,74,6240610106,6240610045,0.074000001,2,0.07,130.0,3.5,3.5,0.0,0,2,2,3,3,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,江差町字南ヶ丘７－３２３
1361700212000,94,6240610040,6240610043,0.093999997,2,0.1,50.0,3.5,3.5,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,江差町字陣屋町３０３
1361700212000,99,6240610045,6240610022,0.098999999,2,0.035999998,35.0,3.0,3.0,0.0,0,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,江差町字南ヶ丘７－１２
1362701007000,986,6240510023,6240510022,0.986,2,0.29800001,25.0,2.75,2.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,上ノ国町字北村
1362701017000,0,6240500013,6240500033,0.0,2,0.014,25.0,3.71,3.71,0.0,0,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,上ノ国町上ノ国町勝山
1362701017000,13,6240500014,6240500013,0.013,2,0.025,25.0,4.4499998,4.4499998,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,上ノ国町上ノ国町勝山
1362701017000,98,6240500033,624050F004,0.097999997,2,0.028000001,25.0,3.71,3.71,0.0,0,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,上ノ国町上ノ国町勝山
1362701018000,17,6240500017,6240500016,0.017000001,2,0.013,15.0,4.3800001,4.3800001,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,上ノ国町上ノ国町原歌
1362701019000,3047,624050F004,624051F003,3.0469999,2,0.11,20.0,0.0,0.0,3.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,上ノ国町字小森
1362797107000,63,6240420008,6240420009,0.063000001,2,0.071000002,54.400002,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,上ノ国町字湯ノ岱
1408700479001,0,6440660267,6440660243,0.0,2,0.17399999,100.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,余市町栄町
1408797101011,157,6440660226,6440660268,0.15700001,2,0.086000003,63.400002,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,余市町沢町１１０
1408797101028,304,6440660274,6440660300,0.30399999,2,0.057999998,36.099998,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,余市町大川町一丁目３７
1408797102064,690,6440660265,6440660245,0.69,2,0.206,75.5,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,余市町栄町１
1408797102131,0,6440660326,6440660384,0.0,2,0.145,49.299999,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,余市町黒川町４６７
1408797108000,149,6440660054,6440660046,0.149,2,0.085000001,52.799999,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,余市町浜中町２９
1409797108000,4161,6440470005,6440570018,4.1609998,2,0.07,38.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,赤井川村字常盤
1423797102068,0,6441450128,6441450129,0.0,2,0.037999999,21.1,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,南幌町南十二線西
1425797101001,0,6541170440,6541170441,0.0,2,0.0089999996,10.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,上砂川町字文珠３０
1432700362000,45,6541360035,6541370308,0.045000002,2,0.077,80.0,2.8199999,2.8199999,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,新十津川町字大和
1433700059000,123,6541470134,6541470062,0.123,2,0.0089999996,80.0,3.3,3.3,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,妹背牛町字妹背牛４１４番地１
1438700004000,734,6541570033,6541570048,0.73400003,2,0.021,8.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,沼田町字沼田
1439700001000,1635,6542710019,6542710021,1.635,2,0.092,96.0,8.5,8.5,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,幌加内町字沼牛１１０５－４地先
1452700001000,15,6542630151,6542630176,0.015,2,0.041999999,70.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,鷹栖町８線
1452700004000,3021,6542520831,6542620039,3.0209999,2,0.054000001,80.0,2.75,2.75,0.0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,鷹栖町北野
1452700077000,607,6542620093,6542620134,0.60699999,2,0.016000001,12.0,0.0,0.0,5.0300002,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,鷹栖町２２線
1452797103000,128,6542520573,6542522819,0.12800001,2,0.033,14.3,0.0,0.0,5.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,鷹栖町（大字なし）２９６１
1454700011000,0,6542640010,6542540090,0.0,2,0.050000001,28.0,2.8,2.8,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,当麻町東
1454700011000,3937,6542540090,6542540106,3.937,2,0.050000001,28.0,2.8,2.8,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,当麻町東
1455797101000,511,6542630201,6542630065,0.51099998,2,0.082000002,27.200001,3.0,5.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,比布町北２線４号
1456797103002,18,6542640055,6542640060,0.017999999,2,0.032000002,30.0,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,愛別町字金富
1457700221000,533,6542660004,6542660009,0.53299999,2,0.31400001,200.0,3.0,3.0,0.0,1,3,3,3,3,3,3,2,2,3,3,3,3,1,1,3,3,3,3,1,1,上川町栄町
1458700029000,402,6542431028,6542440056,0.40200001,2,0.013,10.0,2.75,2.75,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,東川町２西区
1459700326000,21,6542330034,6542330038,0.021,2,0.024,18.0,5.8099999,5.8099999,0.0,0,3,3,3,3,3,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,美瑛町下宇莫別
1459797101056,1498,6542230192,6542230046,1.498,2,0.088,66.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,美瑛町南町五丁目３
1459797101311,823,6542230204,6542230181,0.82300001,2,0.057,60.0,2.5,2.5,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町字福富
1459797101549,0,6542330074,6542330086,0.0,2,0.018999999,11.0,3.0,3.0,0.0,0,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,3,3,美瑛町花園三丁目
1459797101572,0,6542330020,6542330288,0.0,2,0.032000002,16.1,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,5,5,5,5,3,3,3,3,3,3,3,3,美瑛町扇町２３２
1459797102000,560,6542150035,6542150015,0.56,2,0.061000001,21.1,3.0,3.0,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町字白金
1459797103003,225,6542330373,6542330374,0.22499999,2,0.057999998,17.0,3.75,3.75,0.0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町字美園
1459797111000,1909,6542350034,6542340010,1.909,2,0.068000004,66.300003,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,美瑛町字俵真布
1460797101009,9,6542040013,6542030539,0.0089999996,2,0.035,160.0,2.75,2.75,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,上富良野町東十線北十九号
1234701020000,916,6441440471,6441341077,0.91600001,2,0.109,90.0,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,北広島市北の里１０６番地３
1234797101010,382,6441340171,6441340998,0.382,2,0.07,37.900002,3.0,3.0,0.0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,北広島市輪厚中央五丁目７
