Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,L_Fukuin,L_T,L_T350,L_T300,L_T175,L_T150,C_T,R_T150,R_T175,R_T300,R_T350,R_T,R_Fukuin,Seigen,Chisaki_Knj,Kouzou_Knj
"31000500258000",1823,"533420F001","5334200035",1.823,3,0.001,1.6799999,3.5999999,0,0,0,3.5999999,3.5999999,3.5999999,0,0,0,3.6099999,1.6799999,3.5,"鳥取市白兎","制限標識構造物"
"31202703001000",168,"5333120027","5333120188",0.168,3,0.017000001,2.8,4.48,0,0,4.46,4.4499998,4.4200001,4.4499998,4.46,0,0,4.48,2.8,0,"米子市吉岡","ボックスカルバート"
"32000400013000",143,"5131560017","5131560018",0.14300001,3,0.0049999999,3.0999999,4.1799998,0,4.1799998,4.1399999,4.1300001,4.0799999,4.0599999,4.0599999,4.0500002,0,4.0500002,3.0999999,3.8,"津和野町森村","森村鉄道橋"
"32000400021000",772,"5333200025","5333200047",0.77200001,3,0.62,2.75,4.4499998,0,0,5.3499999,5.4499998,6.4000001,5.4499998,5.3499999,0,0,4.4499998,2.75,0,"松江市大芦","新道トンネル"
"32000400023002",820,"5332160203","5332160100",0.81999999,3,0.23,1.25,4.1999998,0,0,0,0,4.5999999,0,0,0,0,4.1999998,1.25,4,"出雲市美保町","唯浦トンネル"
"32000400023002",3200,"5332150029","5332050112",3.2,3,0.115,3.5,4.3000002,4.3000002,4.6999998,5.5,5.6999998,5.9000001,5.6999998,5.5,4.6999998,4.3000002,4.3000002,3.5,0,"出雲市日御碕","高尾トンネル"
"33000400006000",0,"5234600013","5234610012",0,3,0.0070000002,2.5,4,0,0,4,4,4,4,4,0,0,4,2.5,0,"津山市物見","地蔵橋"
"33000400008000",143,"5233430057","5233430061",0.14300001,3,0.0070000002,2.9000001,4,0,0,4,4,4,4,4,0,0,4,2.9000001,3.9000001,"新見市足立","第１新見"
"33000400008000",352,"5233430036","5233430057",0.352,3,0.0070000002,2.55,3.9100001,0,0,3.9300001,3.9300001,3.97,3.97,3.98,0,0,3.98,2.55,3.8,"新見市足立","第２新見（ＪＲ）"
"33000400008000",4411,"5233430016","5233430036",4.4109998,3,0.0070000002,1.75,4.0100002,0,0,4.0100002,4.0100002,4.0100002,4.0100002,4.0100002,0,0,4.0100002,1.75,3.8,"新見市足立","第１１西川橋梁（ＪＲ）"
"33000400012000",46,"5233430036","5233420002",0.046,3,0.0060000001,2.75,4.3000002,0,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,0,4.3000002,2.75,0,"新見市足立","鉄道橋"
"33000400022000",450,"5133670010","5133670009",0.44999999,3,0.011,2.8,2.9000001,0,0,3.7,3.8,3.9000001,3.6500001,3.5,0,0,2.7,2.5999999,2.5,"玉野市田井","田井拱橋"
"33000400030000",1503,"5233360024","5233360012",1.503,3,0.044,2,3.8,0,0,4.1999998,4.5,5,4.5,4.1999998,0,0,3.8,2,0,"美咲町西垪和","稲目トンネル"
"33000400032000",2518,"5233440065","5233440048",2.5179999,3,0.34,3.5,5.4000001,5.4000001,5.4000001,5.4499998,5.5,5.5999999,5.4000001,5,4.4000001,4,4,3.5,0,"真庭市清谷","清谷トンネル"
"33000400033000",3435,"5233230010","5233130037",3.4349999,3,0.52999997,4.5,4.4000001,5.5,5.8000002,6.4000001,6.5,6.8000002,6.6999998,6.5999999,0,0,6.4000001,2.3,0,"高梁市成羽町坂本","二本木トンネル"
"33000400033001",362,"5233450222","5233450224",0.36199999,3,0.0060000001,1.95,4.3000002,0,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,0,4.3000002,1.95,4.0999999,"真庭市月田本","ＪＲ姫新線月田川第８橋梁"
"33000400033001",577,"5233450222","5233450224",0.57700002,3,0.0060000001,2,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2,4.0999999,"真庭市月田本","ＪＲ姫新線月田川第７橋梁"
"33000400050000",3400,"5233230018","5233330006",3.4000001,3,0.0099999998,1.75,3.4000001,0,0,3.4000001,3.8,4,3.8,3.4000001,0,0,3.4000001,1.75,3.2,"新見市蚊家","蚊家トンネル"
"33000400069000",348,"5134700140","5134700113",0.34799999,3,0.0070000002,2.9000001,4.5,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.5,2.9000001,0,"岡山市西大寺射越","射越跨道橋"
"33000400072000",687,"5233160102","5233160059",0.68699998,3,0.228,3.75,6.04,6.2399998,6.4200001,6.7199998,6.7600002,6.5999999,6.0599999,6,5.02,4.4299998,4.23,3.75,0,"岡山市北区上高田","上高田トンネル"
"33000400096000",18,"5234120101","5234120100",0.017999999,3,0.016000001,2.75,4,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4,2.75,3.8,"備前市三石","国道２号トンネル"
"33000497140011",0,"5233070899","5233070897",0,3,0.104,3,3,0,3,3,3,3,3,3,3,0,3,3,0,"岡山市芳賀１２８８","芳賀カルバート"
"33000500218000",1370,"5233070969","5233170011",1.37,3,0.041000001,1.75,3.7,0,0,3.7,3.9000001,4.4000001,3.9000001,3.7,0,0,3.7,1.75,3.3,"岡山市北区玉柏","管掛トンネル"
"33000500260000",420,"5234020039","5234020016",0.41999999,3,0.039999999,2.3499999,3.5999999,0,0,3.5999999,3.5999999,4.4699998,3.5999999,3.5999999,0,0,3.5999999,2.3499999,3.5999999,"備前市蕃山","蕃山トンネル"
"33000500329001",308,"5233460016","5233460040",0.308,3,0.026000001,2.5799999,4.4200001,0,0,4.4299998,4.4299998,4.4299998,4.4299998,4.4299998,0,0,4.48,2.5799999,0,"真庭市西原上場上","高架"
"33000597106006",1954,"5233130059","5233220017",1.954,3,0.034000002,2.75,3.8,0,0,4.5,4.6999998,5.0999999,4.6999998,4.5,0,0,3.8,2.75,0,"高梁市備中町東油野","竹ノ瀬トンネル"
"33000597106006",3783,"5233130059","5233220017",3.783,3,0.052999999,2.75,3.9000001,0,0,4.5999999,4.8000002,5.0999999,4.8000002,4.5999999,0,0,3.9000001,2.75,0,"高梁市備中町西油野","笠神トンネル"
"33000597106006",5941,"5233130059","5233220017",5.941,3,0.037999999,2.75,3.9000001,0,0,4.5999999,4.8000002,5.0999999,4.8000002,4.5999999,0,0,3.9000001,2.75,0,"高梁市備中町西油野","佐原目トンネル"
"33000597106006",8273,"5233130059","5233220017",8.2729998,3,0.035,2.75,3.9000001,0,0,4.5999999,4.6999998,5.0999999,4.6999998,4.5999999,0,0,3.9000001,2.75,0,"高梁市備中町西油野","加合木トンネル"
"33000597118191",0,"5133770120","5133770574",0,3,0.0099999998,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"岡山市福富東二丁目１","福富横断歩道橋"
"33100600863000",117,"5133771382","5133771381",0.117,3,0.0099999998,3,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3,3.9000001,"岡山市南区大福","福田避溢橋"
"33100601033000",101,"5133771500","5133770932",0.101,3,0.115,2.5,4,0,0,4,4,4,4,4,0,0,4,2.5,4,"岡山市北区北長瀬本町","新幹線高架"
"33100697103008",335,"5133772496","5133772497",0.33500001,3,0.012,2.75,4.4000001,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.4000001,2.75,4.4000001,"岡山市白石東新町","笹ヶ瀬川橋りょう高架下"
"33100697118198",0,"5133770582","5133770574",0,3,0.0099999998,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0,"岡山市福富中一丁目３","福富横断歩道橋"
"33202797274002",0,"5133750140","5133750137",0,3,0.30599999,2.5,1,1,1,1,1,1,1,1,1,1,1,2.5,0,"倉敷市八王寺町２７１","水江歩道橋"
"33202797355000",0,"5133660798","5133660607",0,3,0.18799999,3,1,1,1,1,1,1,1,1,1,1,1,3,0,"倉敷市粒江２２２６","粒江歩道橋"
"33210712168000",4098,"5233330114","5233330065",4.098,3,0.018999999,1.95,3.3,0,0,3.4000001,3.4000001,3.8,3.4000001,3.4000001,0,0,3.3,1.95,3.0999999,"新見市西方","苦坂隧道"
"33211700002000",170,"5234120053","5234120050",0.17,3,0.030999999,2.25,2.5999999,0,0,3.0999999,3.7,4.5,3.7,3.0999999,0,0,2.5999999,2.25,2.4000001,"備前市三石","三石トンネル"
"33211700007000",310,"5234010072","5234010135",0.31,3,0.017999999,2.5,3.9000001,0,0,3.8,3.8,3.8,3.8,3.8,0,0,3.9000001,2.5,3.5999999,"備前市西片上","第二架道橋"
"33214700064000",1214,"5233660036","5233650095",1.214,3,0.104,3,4.0999999,0,4.0999999,5,5,5,5,5,4.0999999,0,4.0999999,3,0,"真庭市初和","熊居峠トンネル"
"33346700326000",120,"5234110042","5234110154",0.12,3,0.017999999,2,3.3,0,0,3.3,3.3,3.3,3.3,3.3,0,0,3.3,2,3.0999999,"和気町藤野","藤野橋梁"
"34000400021000",3498,"5133730280","5233020023",3.4979999,3,0.077,1.6,3.8,0,0,0,4.4000001,4.4000001,4.4000001,0,0,0,3.8,1.6,3.7,"福山市加茂町猿鳴峡","猿鳴隧道"
"34000400021001",25,"5133730032","5133730136",0.025,3,0.26300001,2.3,3.8,0,0,4.25,4.4499998,4.8000002,4.4499998,4.25,0,0,3.8,2.3,0,"福山市山野町山野","七曲隧道"
"34000400027000",3534,"523302F002","5233020031",3.5339999,3,0.064999998,2.55,3.8800001,0,0,3.8,4.1300001,4.4000001,4.1300001,3.8,0,0,3.8800001,2,3.8,"神石高原町大字小畠","長者原トンネル"
"34000400031000",1794,"5132340011","5132340266",1.794,3,0.022,2.9000001,4.3299999,0,0,5.1700001,5.3099999,5.6599998,5.3099999,5.1700001,0,0,4.3299999,2.9000001,0,"呉市荘山田村","二河狭隧道"
"34000400032000",985,"5132460079","5132460081",0.98500001,2,0.875,1.5,5.6999998,0,0,0,5.6999998,5.5,4.4000001,0,0,0,4.4000001,1.5,0,"東広島市安芸津町三津","蚊無トンネル"
"34000400032000",985,"5132460079","5132460081",0.98500001,1,0.875,1.5,4.4000001,0,0,0,4.4000001,5.5,5.6999998,0,0,0,5.6999998,1.5,0,"東広島市安芸津町三津","蚊無トンネル"
"34000400035000",1129,"5132140053","5132040006",1.1289999,3,0.12800001,2.5,3.5999999,0,0,4.4000001,4.5999999,5,4.5999999,4.5,0,0,3.72,2.5,0,"呉市倉橋町才野木","桂ケ浜隧道"
"34000400037002",595,"5132650066","5132650023",0.59500003,3,0.0049999999,2.1500001,3.23,0,0,3.23,3.23,3.23,3.23,3.23,0,0,3.23,2.1500001,3,"広島市安佐北区白木町三田字吉永","吉永県道架道橋梁"
"34000400051000",183,"5233000183","5233000027",0.183,3,0.015,2.6500001,4.1999998,0,0,4.1999998,4.1999998,4.1999998,4.1999998,4.1999998,0,0,4.1999998,2.7,4.1999998,"三次市甲奴町西野","本郷鉄橋"
"34000400054000",350,"5133510249","5133510579",0.34999999,3,0.175,3.25,4,0,4,4.6999998,4.6999998,4.6999998,4.6999998,4.6999998,4,0,4,3.25,0,"尾道市西藤町柳井","三成トンネル"
"34000400074001",889,"5132250003","513225F001",0.889,3,0.125,2.5,4.21,0,0,4.75,4.9699998,5.4000001,4.9699998,4.75,0,0,4.21,2.5,0,"呉市下蒲刈町大地蔵","大地蔵隧道"
"34000500242001",4,"513224F002","5132240096",0.0040000002,3,0.0070000002,3.5,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,3.5,2.5999999,"呉市宝町","第一上陸場架道橋"
"34000500242001",51,"513224F003","513224F002",0.050999999,3,0.0060000001,3.5,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,2.6500001,3.5,2.5999999,"呉市宝町","宝町歩道橋"
"34000500249000",100,"5132710011","5132710010",0.1,3,0.092,1.9,3.8,0,0,4.0999999,4.3000002,4.5,4.3000002,4.0999999,0,0,3.8,1.9,3.8,"安芸太田町柴木","柴木トンネル"
"34000500296000",2461,"5132610016","5132610029",2.461,3,0.022,2.25,3,0,0,3.8,4,4.8000002,4,3.8,0,0,3,2.25,3,"安芸太田町押ケ峠","上トンネル"
"34000500296000",2761,"5132610016","5132610029",2.7609999,3,0.029999999,2.25,3,0,0,3.8,4,4.9000001,4,3.8,0,0,3,2.25,3,"安芸太田町押ケ峠","中トンネル"
"34000500296000",3261,"5132610016","5132610029",3.2609999,3,0.022,2.25,3,0,0,3.8,4,4.6999998,4,3.8,0,0,3,2.25,3,"安芸太田町押ケ峠","下トンネル"
"34000500303000",944,"5132620028","5132620029",0.94400001,3,0.18099999,1.7,3,0,0,0,3,3.3,3,0,0,0,3,1.7,3,"安芸太田町中筒賀","井仁トンネル"
"34000500307000",3580,"5232010013","5232010057",3.5799999,3,0.41999999,2.75,3.8,0,0,4,4.5,5.1500001,4.5,4,0,0,3.8,2.75,3.8,"北広島町東八幡原","八幡洞門"
"34000500351000",25,"5132560025","5132560024",0.025,3,0.012,1.33,3.5999999,0,0,0,0,3.5999999,0,0,0,0,3.5999999,1.33,3.2,"東広島市高屋町小谷","鉄道橋"
"34000500363000",1367,"5133510550","5133410080",1.367,3,0.0070000002,3.5,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5,3.5999999,"尾道市長江町","鉄道橋"
"34000500372000",600,"5133300065","5133300134",0.60000002,3,0.15700001,2.5,3.8,0,0,4.4000001,4.52,4.8200002,4.52,4.4000001,0,0,3.8,2.5,0,"尾道市御寺","生口隧道"
"34000597431000",1280,"5132640028","5132640131",1.28,3,0.1,2.6500001,3.5999999,0,0,4.71,4.8800001,5.3000002,4.8800001,4.71,0,0,3.5999999,2.6500001,3.5999999,"広島市可部町大字南原４０５","南原隧道"
"34100600119000",195,"5132434263","5132436144",0.19499999,3,0.0099999998,2.5,4.4000001,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.4000001,2.5,0,"広島市中区西白島町","鉄道橋桁"
"34100600119000",205,"5132434263","5132436144",0.205,3,0.0099999998,2.5,4,0,0,4,4,4,4,4,0,0,4,2.5,4,"広島市中区西白島町","鉄道橋桁"
"34100600389000",13,"5132430437","513243F089",0.013,3,0.014,4.5,4.6300001,4.8299999,5.04,5.0100002,5,4.9499998,4.9000001,4.8800001,4.8499999,4.6100001,4.3699999,4.5,0,"広島市西区田方二丁目","田方５号トンネル"
"34100654253001",486,"5132530730","5132530724",0.486,3,0.016000001,2.6500001,1.52,0,0,4.48,4.48,4.48,4.48,4.48,0,0,4.4899998,2.6500001,0,"広島市伴中央６丁目","ボックスカルバート"
"34100697110378",4,"5132434567","5132435108",0.0040000002,3,0.012,3.4000001,3.9200001,0,3.9100001,3.8800001,3.8800001,3.8499999,3.8800001,3.8800001,3.9100001,0,3.9200001,3.4000001,3.8,"広島市打越町１７","打越架道橋"
"34100697110400",70,"5132435108","5132434467",0.07,3,0.023,3.25,4.0500002,0,4.0500002,4,3.99,3.9400001,3.97,3.98,4.02,0,4.02,3.25,3.8,"広島市打越町１７","新竜王架道橋"
"34100697110400",100,"5132435108","5132434467",0.1,3,0.0099999998,3.1500001,4.1100001,0,4.1100001,4.0799999,4.0700002,4.04,4.0700002,4.0700002,4.0999999,0,4.0999999,3.1500001,3.8,"広島市打越町１７","第２打越架道橋"
"34202700014000",580,"5132240536","5132240528",0.57999998,3,0.16599999,3.5,3.9000001,3.9000001,4.3000002,5.5,5.52,5.75,5.52,5.5,4.3000002,3.9000001,3.9000001,3.5,0,"呉市畝原１丁目","長ノ木隧道"
"34202700101000",96,"5132240233","513224F011",0.096000001,3,0.0049999999,1.55,2.8,0,0,0,2.8,2.8,2.8,0,0,0,2.8,1.55,2.8,"呉市広多賀谷１丁目９番４号地先","弥生架道橋"
"34202770147000",99,"5132240518","5132240213",0.098999999,3,0.0040000002,4.0500002,4.3899999,4.4200001,4.4400001,4.4499998,4.46,4.46,4.46,4.46,4.4400001,4.4000001,4.4000001,4.0500002,4.3000002,"呉市広本町１丁目","ボックス"
"34205700015000",180,"5133510152","5133510033",0.18000001,2,0.066,2.5,4,0,0,4.5,4.5,4.5,4.5,4.5,0,0,4,2.5,0,"尾道市高須町","高須第一トンネル"
"34205797183004",165,"5133510438","5133510394",0.16500001,3,0.025,3,3.9000001,0,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,3.9000001,0,3.9000001,3,3.9000001,"尾道市栗原町５８３９－４","市道栗原２７１号線　ボックス"
"34207710110000",140,"513362F008","5133620033",0.14,2,0.014,1.15,3,0,0,0,3,3,3,0,0,0,3,1.15,2.9000001,"福山市御幸町中津原","無名ボックス０１（２）"
"34207710110000",140,"513362F008","5133620033",0.14,1,0.014,1.15,3,0,0,0,3,3,3,0,0,0,3,1.15,2.9000001,"福山市御幸町中津原","無名ボックス０１（１）"
"34208700156000",529,"5133610200","5133610224",0.52899998,3,0.003,1.75,3.7,0,0,3.7,3.7,3.7,3.7,3.7,0,0,3.7,1.75,0,"府中市土生町","土生ガード"
"34211700104000",742,"5132210507","5132210088",0.74199998,3,0.012,5.5,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,5.5,0,"大竹市東栄３丁目","高圧ガス管"
"34212701427000",77,"5132560286","5132560130",0.077,3,0.377,2.75,4.0799999,0,0,4.6999998,4.8000002,4.98,4.5,4.3800001,0,0,3.5,2.75,0,"東広島市高屋町白市","しろやまトンネル"
"34302700013000",228,"5132440185","5132440173",0.228,3,0.023,2.75,4.4000001,0,0,4.4000001,4.4000001,4.4000001,4.4000001,4.4000001,0,0,4.4000001,2.75,4.1999998,"府中町茂陰１丁目","茂陰架道橋"
"34304700002000",170,"5132440115","5132440122",0.17,3,0.023,1.75,4,0,0,4,4,4,4,4,0,0,4,1.75,0,"海田町窪町","海田新橋"
"35341797109000",0,"5032500076","5032500078",0,3,0.264,3,4.4000001,0,4.4000001,5.1999998,5.3000002,5.5,5.3000002,5.1999998,4.4000001,0,4.4000001,3,0,"上関町大字長島","長島トンネル"
"35341797109001",0,"5032500078","5032500077",0,3,0.25099999,3,4.4000001,0,4.4000001,5.1999998,5.3000002,5.5,5.3000002,5.1999998,4.4000001,0,4.4000001,3,0,"上関町大字長島","長島トンネル"
"36000400005000",0,"5133060044","5133060038",0,3,0.82700002,3,4.25,0,4.25,5.1500001,5.3000002,5.5500002,4.9000001,5.0999999,4.25,0,4.0999999,3.1500001,0,"三好市池田町西山","猪ノ鼻トンネル"
"36000400005000",1190,"5133060044","5133060038",1.1900001,3,0.354,2.95,4.0999999,0,0,5.1999998,5.3000002,5.5500002,5.3000002,5.1500001,4.3499999,0,4.1500001,3.0999999,0,"三好市池田町西山","込野トンネル"
"36000400005000",3050,"5133060038","5133060028",3.05,3,0.072999999,3,4.3000002,0,4.3000002,5.1999998,5.25,5.6500001,5.4000001,5.3499999,4.4499998,0,4.4499998,3,0,"三好市池田町州津","蔵谷トンネル"
"36000400011000",633,"5134240064","5134250057",0.63300002,3,0.14,3.0999999,4.3499999,0,4.6399999,5.3899999,5.4499998,5.8299999,5.27,5.4299998,0,0,4.3699999,2.8,0,"鳴門市鳴門町小鳴門","小鳴門トンネル"
"36000400011000",720,"5134250030","5134250031",0.72000003,1,0.029999999,2.0999999,3.5999999,0,0,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,0,0,3.5999999,2.0999999,3.4000001,"鳴門市鳴門町土佐泊浦","亀浦高架橋ＢＯＸ"
"36000400011000",958,"5134250030","5134250031",0.958,3,0.206,1.87,4.1799998,0,0,4.3699999,4.6399999,5.6999998,5.9099998,5.8699999,0,0,5.8200002,1.87,0,"鳴門市鳴門町土佐泊浦","鳴門山トンネル"
"36000400015003",200,"5134140523","5134140644",0.2,3,0.1,3,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3.5999999,3,3.5999999,"徳島市上助任町","吉野川橋南詰アンダーパス"
"36000400016000",2426,"5034630032","503463F001",2.4260001,3,0.077,2.5,4.0999999,0,0,5.4000001,5.5999999,6,5.5999999,5.4000001,0,0,4.0999999,2.5,0,"上勝町正木","傍示トンネル"
"36000400016000",16742,"503463F001","5034620005",16.742001,3,0.19499999,2.75,3.9000001,0,0,5,5.0999999,5.5,5.0999999,5,0,0,3.9000001,2.75,0,"上勝町八重地","八重地トンネル"
"36000400019000",2300,"5034530017","5034530050",2.3,3,0.285,3,3.8499999,0,3.8499999,4.6999998,4.6999998,4.6999998,4.6999998,4.6999998,3.8499999,0,3.8499999,3,0,"那賀町雄","赤松トンネル"
"36000400025000",75,"5034440010","5034440026",0.075000003,3,0.011,4.5,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.5,0,"美波町寺前","橘跨線橋"
"36000400026000",720,"5034550008","5034650005",0.72000003,3,0.27000001,3,4.3000002,0,4.3000002,4.6999998,4.6999998,5.3000002,4.9000001,4.6999998,4.3000002,0,4.3000002,3,0,"阿南市福井町椿坂","椿坂トンネル"
"36000400032000",5613,"5033660037","5033670043",5.6129999,3,0.105,3.25,4.4000001,0,4.6500001,5.4000001,5.5999999,5.9000001,5.5999999,5.4000001,4.6500001,0,4.4000001,3.25,0,"三好市東祖谷小島","小島トンネル"
"36000400035000",1850,"5034650011","5034640009",1.85,3,0.193,2.5,3.8,0,0,4.5,4.5999999,4.9499998,4.5999999,4.5,0,0,3.8,2.5,0,"阿南市橘町鵠","東山トンネル"
"36000400036000",12429,"5034430035","5034520072",12.429,3,0.029999999,1.7,3.5999999,0,0,0,3.7,4.3000002,3.7,0,0,0,3.5999999,1.7,3.2,"那賀町川俣","久保野トンネル"
"36000400037001",143,"5034420027","5034420005",0.14300001,3,0.0040000002,2.25,3.8499999,0,0,3.8499999,3.8499999,3.8499999,3.8499999,3.8499999,0,0,3.8499999,2.25,3.8,"牟岐町河内字羽山谷","羽山谷立体交差"
"36000500136000",259,"5134040147","5134040938",0.259,3,0.0040000002,6,4.5999999,4.5999999,4.4000001,4.3000002,4.1999998,4.1999998,4.1999998,4.3000002,4.4000001,4.5999999,4.5999999,6,0,"徳島市仲ノ町４丁目","鉄道跨道橋"
"36000500137001",100,"5134140632","5134140440",0.1,3,0.0099999998,3,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3,3.8,"徳島市吉野川橋北詰アンダーパス","吉野川橋北詰アンダーパス"
"36000500219004",0,"5134140632","5134140439",0,3,0.2,3,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3,3.8,"徳島市応神町古川","吉野川橋北詰アンダーパス"
"36000500294000",400,"5034440018","5034440051",0.40000001,3,0.015,2.5,0.0099999998,0.0099999998,0.0099999998,3.8,3.8,3.8,3.8,3.8,0.0099999998,0.0099999998,0.0099999998,2.5,3.8,"美波町北河内","牟岐線立体交差"
"36000597106003",1570,"5034620002","5034620020",1.5700001,3,0.13,2.75,4.4000001,0,0,5.25,5.3499999,5.6999998,5.3499999,5.25,0,0,4.4000001,2.75,0,"那賀町掛盤","小畠トンネル"
"36000597122000",818,"5034740024","5034740020",0.81800002,3,0.0049999999,1.75,4.3000002,0,0,4.3000002,4.3000002,4.3000002,4.3000002,4.3000002,0,0,4.3000002,1.75,4.0999999,"阿南市上中町南島","工業用水取水施設"
"36368703373000",259,"5034520077","5034520078",0.259,3,0.026000001,2.25,4,0,0,4.4899998,4.8299999,5.3099999,4.8299999,4.4000001,0,0,4,2.25,0,"那賀町大戸","大戸第二トンネル"
"38000400037000",1851,"4932530038","4932540053",1.851,3,0.20200001,1.75,3.7,0,0,3.7,4,4.5,4,3.7,0,0,3.7,1.75,0,"宇和島市津島町北難","福浦隧道"
