Kosaten,New_Kanri_Code,Sarosuu,Next_Kosa1,Next_Kosa2,Next_Kosa3,Next_Kosa4,Next_Kosa5,Next_Kosa6,Next_Kosa7,Next_Kosa8,枝番ＩＤ1,枝番ＩＤ2,枝番ＩＤ3,枝番ＩＤ4,枝番ＩＤ5,枝番ＩＤ6,枝番ＩＤ7,枝番ＩＤ8,Eda11,Eda12,Eda13,Eda14,Eda15,Eda16,Eda17,Eda18,Eda21,Eda22,Eda23,Eda24,Eda25,Eda26,Eda27,Eda28,Eda31,Eda32,Eda33,Eda34,Eda35,Eda36,Eda37,Eda38,Eda41,Eda42,Eda43,Eda44,Eda45,Eda46,Eda47,Eda48,Eda51,Eda52,Eda53,Eda54,Eda55,Eda56,Eda57,Eda58,Eda61,Eda62,Eda63,Eda64,Eda65,Eda66,Eda67,Eda68,Eda71,Eda72,Eda73,Eda74,Eda75,Eda76,Eda77,Eda78,Eda81,Eda82,Eda83,Eda84,Eda85,Eda86,Eda87,Eda88,Todofuken,Kosaten_Name,Chisaki_Name,進禁有無,枝番1路線,枝番2路線,枝番3路線,枝番4路線,枝番5路線,枝番6路線,枝番7路線,枝番8路線
"6441521441","201100",3,"6441526053","6441521486","6441521469",,,,,,1,2,3,0,0,0,0,0,"9999","010","080","9999","9999","9999","9999","9999","010","9999","080","9999","9999","9999","9999","9999","080","080","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新琴似九条十六丁目６",0,"01100600237000","01100600237000","01100697121122",,,,,
"6441521443","201100",1,"6441521458",,,,,,,,1,0,0,0,0,0,0,0,"9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒三条西三丁目３",0,"01100697105372",,,,,,,
"6441521452","201100",2,"6441521421","6441521456",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川二条九丁目５",0,"01100697118098","01100697118099",,,,,,
"6441521456","201100",2,"6441521452","6441528612",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川三条八丁目４",0,"01100697118099","01100697118100",,,,,,
"6441521458","201100",4,"6441521443","6441521437","6441521504","6441521474",,,,,1,2,3,4,0,0,0,0,"9999","100","040","100","9999","9999","9999","9999","100","9999","110","010","9999","9999","9999","9999","040","100","9999","100","9999","9999","9999","9999","110","010","100","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒三条西三丁目３",0,"01100697105372","01100697105371","01100697105373","01100697105275",,,,
"6441521459","1040810030",4,"644152F022","6441525836","6441526179","6441525193",,,,,1,2,3,4,0,0,0,0,"9999","0112","0112","0112","9999","9999","9999","9999","010","9999","010","010","9999","9999","9999","9999","0112","0112","9999","010","9999","9999","9999","9999","010","0712","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市北区新川２条７・８丁目",1,"01100600224000","01000400125000","00000200005000","00000200005000",,,,
"6441521469","201100",2,"6441521441","6441527933",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新琴似八条十六丁目７",0,"01100697121122","01100697120932",,,,,,
"6441521474","201100",2,"6441521458","6441521503",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒三条西三丁目３",0,"01100697105275","01100697105174",,,,,,
"6441521486","201100",3,"6441521441","6441521610","6441528471",,,,,,1,2,3,0,0,0,0,0,"9999","010","050","9999","9999","9999","9999","9999","010","9999","050","9999","9999","9999","9999","9999","050","050","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市北区新琴似町９９８番地",0,"01100600237000","01100600237000","01100600229000",,,,,
"6441521488","201100",4,"6441525797","6441521506","6441525362","6441525772",,,,,1,2,3,4,0,0,0,0,"9999","110","110","110","9999","9999","9999","9999","040","9999","010","1112","9999","9999","9999","9999","040","010","9999","1112","9999","9999","9999","9999","010","010","040","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,"八軒１０西９・八軒１０西７","札幌市西区八軒１０条西９丁目",1,"01100600800000","01100600840000","01100600840000","01100600800000",,,,
"6441521489","201100",2,"6441528612","6441521497",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川二条八丁目９",0,"01100697117940","01100697117939",,,,,,
"6441521496","201100",2,"6441527933","6441521526",,,,,,,1,2,0,0,0,0,0,0,"9999","100","9999","9999","9999","9999","9999","9999","110","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新琴似九条十六丁目２",0,"01100697120747","01100697120746",,,,,,
"6441521497","201100",2,"6441521489","6441528058",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川二条八丁目９",0,"01100697117939","01100697117942",,,,,,
"6441521503","201100",2,"6441521474","6441521536",,,,,,,1,2,0,0,0,0,0,0,"9999","110","9999","9999","9999","9999","9999","9999","100","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒四条西二丁目２",0,"01100697105174","01100697105175",,,,,,
"6441521504","201100",2,"6441521458","6441521517",,,,,,,1,2,0,0,0,0,0,0,"9999","110","9999","9999","9999","9999","9999","9999","110","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒五条西三丁目２",0,"01100697105373","01100697105374",,,,,,
"6441521506","201100",4,"6441521538","6441521548","6441521488","644152F022",,,,,2,4,6,8,0,0,0,0,"9999","010","010","1112","9999","9999","9999","9999","1112","9999","1112","1112","9999","9999","9999","9999","010","010","9999","1112","9999","9999","9999","9999","040","010","040","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,"新川１－６・新川２－７","札幌市北区新川１条６丁目",1,"01100600232000","01100600224000","01100600840000","01100600224000",,,,
"6441521517","201100",2,"6441521504","6441526092",,,,,,,1,2,0,0,0,0,0,0,"9999","110","9999","9999","9999","9999","9999","9999","110","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒五条西三丁目３",0,"01100697105374","01100697105485",,,,,,
"6441521526","201100",1,"6441521496",,,,,,,,1,0,0,0,0,0,0,0,"9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新琴似九条十六丁目２",0,"01100697120746",,,,,,,
"6441521531","201100",2,"6441528058","644152B287",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川三条七丁目１",0,"01100697117772","01100697117592",,,,,,
"6441521536","201100",1,"6441521503",,,,,,,,1,0,0,0,0,0,0,0,"9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市八軒四条西二丁目２",0,"01100697105175",,,,,,,
"6441521538","201100",3,"6441521506","6441521574","6441521560",,,,,,1,2,3,0,0,0,0,0,"9999","010","050","9999","9999","9999","9999","9999","010","9999","090","9999","9999","9999","9999","9999","050","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川二条七丁目２",0,"01100600232000","01100600232000","01100697114922",,,,,
"6441521548","201100",3,"6441521506","6441521589","6441521890",,,,,,1,2,3,0,0,0,0,0,"9999","090","010","9999","9999","9999","9999","9999","0812","9999","090","9999","9999","9999","9999","9999","010","0812","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川一条六丁目２",1,"01100600224000","01100697114420","01100600224000",,,,,
"6441521560","201100",2,"6441521538","6441529040",,,,,,,1,2,0,0,0,0,0,0,"9999","010","9999","9999","9999","9999","9999","9999","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川一条六丁目３",0,"01100697114922","01100697114678",,,,,,
"6441521574","1040810030",4,"6441521538","6441521656","6441521592","6441526179",,,,,1,2,3,4,0,0,0,0,"9999","070","010","010","9999","9999","9999","9999","010","9999","050","010","9999","9999","9999","9999","010","010","9999","070","9999","9999","9999","9999","050","010","010","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,"新川２ー７","札幌市北区新川２条７丁目",0,"01100600232000","00000200005000","01100600232000","00000200005000",,,,
"6441521584","201100",1,"6441528641",,,,,,,,4,0,0,0,0,0,0,0,"9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川四条八丁目１",0,"01100697117251",,,,,,,
"6441521589","201100",2,"6441521548","6441529040",,,,,,,1,2,0,0,0,0,0,0,"9999","090","9999","9999","9999","9999","9999","9999","080","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999","9999",1,,"札幌市新川二条六丁目２",0,"01100697114420","01100797114422",,,,,,
